año_registro,provincia_incidente,canton_incidente,delito,tipo_delito
2023,GUAYAS,ALFREDO BAQUERIZO MORENO ( JUJAN ),"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,MANABI,MONTECRISTI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,PICHINCHA,RUMINAHUI,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,PLAYAS,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,TENTATIVA
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,IMBABURA,ANTONIO ANTE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,VINCES,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,PICHINCHA,CAYAMBE,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,ARENILLAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SANTA ELENA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,LOJA,CATAMAYO,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,ESMERALDAS,SAN LORENZO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DAULE,EXTORSIÓN,TENTATIVA
2023,GUAYAS,BALAO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,MILAGRO,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,MUISNE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,PORTOVELO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,EL ORO,EL GUABO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,SECUESTRO EXTORSIVO,CONSUMADO
2023,MANABI,24 DE MAYO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL TRIUNFO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,MANABI,24 DE MAYO,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,CARCHI,TULCAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,LA LIBERTAD,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,TENTATIVA
2023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,MEJIA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,DAULE,EXTORSIÓN,TENTATIVA
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,EL ORO,SANTA ROSA,TRATA DE PERSONAS,CONSUMADO
2023,EL ORO,MACHALA,SECUESTRO EXTORSIVO,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DAULE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SALITRE,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,SAN LORENZO,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,SECUESTRO EXTORSIVO,CONSUMADO
2023,LOJA,PALTAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,SUCUMBIOS,SHUSHUFINDI,SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOJA,PINDAL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,LOJA,PUYANGO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,MANTA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,MORONA SANTIAGO,PALORA ( METZERA ),EXTORSIÓN,CONSUMADO
2023,PASTAZA,PASTAZA (PUYO),"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,BABAHOYO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,LOJA,MACARA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,AZUAY,CUENCA,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,PEDERNALES,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL TRIUNFO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SIMON BOLIVAR,EXTORSIÓN,TENTATIVA
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,RUMINAHUI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,LOJA,PALTAS,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOJA,LOJA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SAN JACINTO DE YAGUACHI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,BOLIVAR,SAN JOSE DE CHIMBO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,EL ORO,PASAJE,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,BALAO,EXTORSIÓN,CONSUMADO
2023,SUCUMBIOS,LAGO AGRIO ( NUEVA LOJA ),EXTORSIÓN,CONSUMADO
2023,ZAMORA CHINCHIPE,CHINCHIPE,ACTIVIDAD ILÍCITA DE RECURSOS MINEROS,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,LA LIBERTAD,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DAULE,EXTORSIÓN,CONSUMADO
2023,TUNGURAHUA,AMBATO,EXTORSIÓN,CONSUMADO
2023,IMBABURA,IBARRA,EXTORSIÓN,CONSUMADO
2023,TUNGURAHUA,AMBATO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,VALENCIA,SECUESTRO EXTORSIVO,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SUCUMBIOS,LAGO AGRIO ( NUEVA LOJA ),SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,PICHINCHA,QUITO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,MANABI,EL CARMEN,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,COTOPAXI,PANGUA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,SECUESTRO EXTORSIVO,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,MILAGRO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,MANABI,PORTOVIEJO,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,MANABI,CHONE,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,BOLIVAR,GUARANDA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,BABAHOYO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,SAN JACINTO DE YAGUACHI,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,CONSUMADO
2023,EL ORO,EL GUABO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,BABAHOYO,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ESMERALDAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,RIOBAMBA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,TENTATIVA
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,EL ORO,EL GUABO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,DURAN,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ATACAMES,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,SAN JACINTO DE BUENA FE,EXTORSIÓN,CONSUMADO
2023,MANABI,SUCRE,EXTORSIÓN,CONSUMADO
2023,LOJA,LOJA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,EL TRIUNFO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,JIPIJAPA,EXTORSIÓN,CONSUMADO
2023,EL ORO,PASAJE,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,NARANJITO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,QUININDE,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,COLTA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,EL EMPALME,EXTORSIÓN,TENTATIVA
2023,AZUAY,CUENCA,EXTORSIÓN,TENTATIVA
2023,AZUAY,CAMILO PONCE ENRIQUEZ,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,CANAR,LA TRONCAL,EXTORSIÓN,CONSUMADO
2023,CHIMBORAZO,PALLATANGA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,LOS RIOS,QUEVEDO,EXTORSIÓN,TENTATIVA
2023,EL ORO,SANTA ROSA,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MORONA SANTIAGO,SUCUA,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,TENTATIVA
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,SUCUMBIOS,LAGO AGRIO ( NUEVA LOJA ),EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,EXTORSIÓN,CONSUMADO
2023,LOS RIOS,BABAHOYO,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SANTA ELENA,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,LA LIBERTAD,EXTORSIÓN,CONSUMADO
2023,MANABI,PEDERNALES,EXTORSIÓN,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,EL ORO,MACHALA,EXTORSIÓN,CONSUMADO
2023,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SUSTRACCIÓN DE HIDROCARBUROS,CONSUMADO
2023,PICHINCHA,QUITO,EXTORSIÓN,CONSUMADO
2023,ESMERALDAS,ELOY ALFARO,EXTORSIÓN,CONSUMADO
2023,MANABI,PORTOVIEJO,EXTORSIÓN,CONSUMADO
2023,EL ORO,HUAQUILLAS,EXTORSIÓN,CONSUMADO
2023,GUAYAS,GUAYAQUIL,"ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACIÓN O DISTRIBUCIÓN ILEGAL DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETRÓLEO O BIOCOMBUSTIBLES",CONSUMADO
2023,SANTA ELENA,SANTA ELENA,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,SALINAS,EXTORSIÓN,CONSUMADO
2023,SANTA ELENA,LA LIBERTAD,EXTORSIÓN,CONSUMADO
